timestamp,veh_speed_m_s,engine_speed_rpm,engine_load_pct,throttle_pct
2024-01-01T08:17:11Z,1.626,815.7,30.4,7.6
2024-01-01T08:17:12Z,2.462,1035.0,34.4,32.3
2024-01-01T08:17:13Z,2.720,984.6,26.6,17.4
2024-01-01T08:17:14Z,2.628,891.5,21.5,16.9
2024-01-01T08:17:15Z,3.322,1018.3,32.0,29.7
2024-01-01T08:17:16Z,3.692,1077.4,31.8,16.8
2024-01-01T08:17:17Z,3.161,994.9,16.4,14.2
2024-01-01T08:17:18Z,2.683,935.0,11.9,5.8
2024-01-01T08:17:19Z,2.214,974.4,24.5,7.4
2024-01-01T08:17:20Z,1.297,873.7,18.4,10.2
2024-01-01T08:17:21Z,0.705,871.9,17.3,10.0
2024-01-01T08:17:22Z,0.000,703.4,13.9,9.4
2024-01-01T08:17:23Z,0.000,843.4,22.2,6.6
2024-01-01T08:17:24Z,0.000,824.8,8.9,0.3
2024-01-01T08:17:25Z,0.000,835.8,13.1,7.9
2024-01-01T08:17:26Z,0.000,801.2,20.1,8.6
2024-01-01T08:17:27Z,0.000,832.5,13.2,6.3
2024-01-01T08:17:28Z,0.000,803.8,34.7,17.8
2024-01-01T08:17:29Z,0.000,832.0,23.1,10.2
2024-01-01T08:17:30Z,0.000,776.0,26.4,8.0
2024-01-01T08:17:31Z,0.000,821.2,13.9,10.8
2024-01-01T08:17:32Z,0.000,837.7,14.6,3.2
2024-01-01T08:17:33Z,0.000,823.8,18.5,17.7
2024-01-01T08:17:34Z,0.000,770.7,20.3,11.8
2024-01-01T08:17:35Z,0.000,792.8,12.5,5.1
2024-01-01T08:17:36Z,0.769,983.1,32.5,26.8
2024-01-01T08:17:37Z,1.221,910.5,30.1,16.2
2024-01-01T08:17:38Z,2.360,1059.1,39.4,35.6
2024-01-01T08:17:39Z,3.212,1120.3,36.7,29.3
2024-01-01T08:17:40Z,4.747,1173.7,53.9,46.7
2024-01-01T08:17:41Z,5.224,1142.6,32.3,18.4
2024-01-01T08:17:42Z,6.026,1258.2,40.1,35.5
2024-01-01T08:17:43Z,5.906,1196.6,26.5,13.1
2024-01-01T08:17:44Z,5.457,1092.3,41.3,13.0
2024-01-01T08:17:45Z,4.245,941.9,31.7,14.8
2024-01-01T08:17:46Z,3.016,985.5,21.2,10.0
2024-01-01T08:17:47Z,3.916,1149.1,38.5,35.7
2024-01-01T08:17:48Z,3.032,945.0,26.0,14.6
2024-01-01T08:17:49Z,3.156,1025.5,21.9,14.5
2024-01-01T08:17:50Z,3.241,933.9,32.9,16.0
2024-01-01T08:17:51Z,3.628,958.7,38.3,24.5
2024-01-01T08:17:52Z,1.682,847.8,20.4,7.7
2024-01-01T08:17:53Z,1.548,925.7,26.7,6.2
2024-01-01T08:17:54Z,1.021,876.7,21.2,11.3
2024-01-01T08:17:55Z,0.613,883.3,20.2,8.0
2024-01-01T08:17:56Z,0.208,861.1,22.8,6.7
2024-01-01T08:17:57Z,0.000,833.7,22.7,9.9
2024-01-01T08:17:58Z,0.000,783.3,24.3,14.3
2024-01-01T08:17:59Z,0.000,813.1,23.2,9.2
2024-01-01T08:18:00Z,0.000,791.7,23.0,1.3
2024-01-01T08:18:01Z,0.000,843.0,19.6,3.5
2024-01-01T08:18:02Z,0.000,825.7,19.6,8.9
2024-01-01T08:18:03Z,0.000,893.8,27.3,4.3
2024-01-01T08:18:04Z,0.000,803.0,15.5,10.4
2024-01-01T08:18:05Z,0.000,878.3,22.7,13.9
2024-01-01T08:18:06Z,0.000,765.6,16.3,14.8
2024-01-01T08:18:07Z,0.000,769.5,19.5,7.3
2024-01-01T08:18:08Z,0.000,742.1,25.5,1.5
2024-01-01T08:18:09Z,0.000,798.5,23.7,10.8
2024-01-01T08:18:10Z,0.000,846.4,20.0,2.4
2024-01-01T08:18:11Z,0.000,804.0,16.0,4.5
2024-01-01T08:18:12Z,0.000,814.3,17.8,6.6
2024-01-01T08:18:13Z,0.495,843.3,33.3,28.2
2024-01-01T08:18:14Z,0.783,866.5,27.1,20.1
2024-01-01T08:18:15Z,0.783,824.8,13.3,5.4
2024-01-01T08:18:16Z,0.783,830.3,11.3,11.3
2024-01-01T08:18:17Z,0.783,809.0,14.6,6.5
2024-01-01T08:18:18Z,0.288,863.1,20.3,6.7
2024-01-01T08:18:19Z,0.000,832.1,30.3,8.6
2024-01-01T08:18:20Z,0.000,854.0,22.4,7.3
2024-01-01T08:18:21Z,0.000,837.5,27.5,9.8
2024-01-01T08:18:22Z,0.000,781.1,18.3,0.0
2024-01-01T08:18:23Z,0.000,731.6,28.6,7.5
2024-01-01T08:18:24Z,0.000,816.3,20.4,13.0
2024-01-01T08:18:25Z,0.000,776.3,18.1,2.1
2024-01-01T08:18:26Z,0.000,822.5,23.8,5.8
2024-01-01T08:18:27Z,0.000,807.4,19.1,10.9
2024-01-01T08:18:28Z,0.000,783.1,23.7,11.3
2024-01-01T08:18:29Z,0.000,817.6,18.1,8.0
2024-01-01T08:18:30Z,0.000,774.8,21.2,1.5
2024-01-01T08:18:31Z,0.593,882.2,30.3,16.6
2024-01-01T08:18:32Z,2.301,1168.3,62.2,52.8
2024-01-01T08:18:33Z,3.931,1227.8,62.0,48.6
2024-01-01T08:18:34Z,4.449,1132.3,31.9,30.9
2024-01-01T08:18:35Z,6.229,1366.4,61.4,60.0
2024-01-01T08:18:36Z,6.042,1115.6,33.5,16.8
2024-01-01T08:18:37Z,5.205,1134.4,31.6,14.3
2024-01-01T08:18:38Z,5.676,1125.4,41.9,22.3
2024-01-01T08:18:39Z,5.435,1105.0,30.1,20.0
2024-01-01T08:18:40Z,5.393,1049.4,34.8,13.8
2024-01-01T08:18:41Z,5.865,1071.4,32.7,32.6
2024-01-01T08:18:42Z,6.475,1253.9,37.2,28.8
2024-01-01T08:18:43Z,5.884,1136.4,30.6,10.2
2024-01-01T08:18:44Z,8.098,1490.4,78.6,66.5
2024-01-01T08:18:45Z,7.636,1197.3,33.7,14.9
2024-01-01T08:18:46Z,8.441,1393.0,43.5,36.1
2024-01-01T08:18:47Z,7.293,1239.0,36.2,13.2
2024-01-01T08:18:48Z,5.784,1136.6,32.7,20.0
2024-01-01T08:18:49Z,3.293,968.2,24.0,14.6
2024-01-01T08:18:50Z,2.077,937.9,25.6,13.4
2024-01-01T08:18:51Z,0.546,799.4,21.3,9.7
2024-01-01T08:18:52Z,0.770,906.4,24.0,15.4
2024-01-01T08:18:53Z,0.770,882.4,20.5,17.9
2024-01-01T08:18:54Z,0.770,864.9,30.7,10.1
2024-01-01T08:18:55Z,0.995,814.9,30.4,13.0
2024-01-01T08:18:56Z,0.878,874.3,26.7,3.8
2024-01-01T08:18:57Z,2.065,1082.8,49.5,41.3
2024-01-01T08:18:58Z,3.882,1100.5,60.9,55.9
2024-01-01T08:18:59Z,5.344,1299.7,56.6,44.6
2024-01-01T08:19:00Z,6.450,1288.2,45.8,43.6
2024-01-01T08:19:01Z,8.405,1498.6,76.5,64.6
2024-01-01T08:19:02Z,7.857,1211.1,27.9,19.1
2024-01-01T08:19:03Z,8.341,1304.5,46.2,29.6
2024-01-01T08:19:04Z,8.678,1344.1,46.8,28.5
2024-01-01T08:19:05Z,8.308,1210.3,28.9,14.8
2024-01-01T08:19:06Z,8.088,1296.5,35.7,23.9
2024-01-01T08:19:07Z,8.570,1291.1,39.6,29.9
2024-01-01T08:19:08Z,8.212,1225.6,38.1,18.1
2024-01-01T08:19:09Z,8.520,1235.7,38.1,25.0
2024-01-01T08:19:10Z,8.810,1352.0,39.9,31.2
2024-01-01T08:19:11Z,8.147,1294.7,34.5,18.5
2024-01-01T08:19:12Z,7.592,1121.8,34.7,17.5
2024-01-01T08:19:13Z,6.554,1108.0,34.1,18.5
2024-01-01T08:19:14Z,5.438,1079.2,28.3,15.3
2024-01-01T08:19:15Z,5.605,1054.4,38.1,21.8
2024-01-01T08:19:16Z,5.814,1072.5,23.5,25.1
2024-01-01T08:19:17Z,5.727,1145.7,33.2,15.2
2024-01-01T08:19:18Z,5.713,1094.8,25.1,22.7
2024-01-01T08:19:19Z,6.136,1209.4,35.0,30.6
2024-01-01T08:19:20Z,5.630,1165.6,30.5,13.0
2024-01-01T08:19:21Z,5.003,1064.2,23.0,14.6
2024-01-01T08:19:22Z,5.089,1133.5,25.3,21.9
2024-01-01T08:19:23Z,5.256,1122.6,28.2,25.1
2024-01-01T08:19:24Z,4.495,1021.6,24.0,9.5
2024-01-01T08:19:25Z,5.123,1104.4,43.9,25.2
2024-01-01T08:19:26Z,6.049,1232.2,46.3,35.3
2024-01-01T08:19:27Z,6.146,1086.3,26.5,21.0
2024-01-01T08:19:28Z,6.363,1138.1,37.4,23.4
2024-01-01T08:19:29Z,7.200,1271.8,43.9,41.8
2024-01-01T08:19:30Z,6.829,1173.8,25.2,13.4
2024-01-01T08:19:31Z,6.929,1188.8,27.8,24.5
2024-01-01T08:19:32Z,7.832,1350.7,38.8,38.5
2024-01-01T08:19:33Z,7.921,1219.4,28.2,13.3
2024-01-01T08:19:34Z,8.011,1194.1,28.3,14.7
2024-01-01T08:19:35Z,8.613,1380.4,44.0,32.5
2024-01-01T08:19:36Z,8.166,1259.4,33.4,14.5
2024-01-01T08:19:37Z,6.957,1224.5,37.1,14.7
2024-01-01T08:19:38Z,7.569,1274.0,56.4,36.5
2024-01-01T08:19:39Z,6.777,1143.6,31.4,9.0
2024-01-01T08:19:40Z,7.460,1243.2,47.7,35.1
2024-01-01T08:19:41Z,8.301,1341.8,55.0,39.3
2024-01-01T08:19:42Z,9.206,1448.1,54.4,37.3
2024-01-01T08:19:43Z,9.034,1278.2,32.6,19.3
2024-01-01T08:19:44Z,9.741,1465.1,37.3,35.4
2024-01-01T08:19:45Z,7.425,1208.2,27.8,19.4
2024-01-01T08:19:46Z,5.466,1050.4,27.4,14.7
2024-01-01T08:19:47Z,4.131,1034.7,30.5,9.0
2024-01-01T08:19:48Z,3.033,952.8,26.5,12.4
2024-01-01T08:19:49Z,1.928,922.3,27.7,11.6
2024-01-01T08:19:50Z,2.748,1007.8,49.4,30.1
2024-01-01T08:19:51Z,4.879,1339.3,63.9,67.8
2024-01-01T08:19:52Z,6.248,1326.6,52.0,53.1
2024-01-01T08:19:53Z,8.648,1590.8,72.5,76.0
2024-01-01T08:19:54Z,9.914,1534.9,67.5,53.7
2024-01-01T08:19:55Z,10.646,1379.8,40.3,34.5
2024-01-01T08:19:56Z,10.984,1459.5,36.8,34.0
2024-01-01T08:19:57Z,11.490,1476.2,43.3,38.3
2024-01-01T08:19:58Z,11.086,1370.4,32.4,18.0
2024-01-01T08:19:59Z,11.643,1477.9,45.1,36.5
2024-01-01T08:20:00Z,11.918,1500.9,52.3,29.4
2024-01-01T08:20:01Z,11.542,1417.2,29.1,25.7
2024-01-01T08:20:02Z,11.418,1472.1,48.7,23.2
2024-01-01T08:20:03Z,11.565,1425.9,44.3,23.9
2024-01-01T08:20:04Z,11.706,1496.3,44.0,28.6
2024-01-01T08:20:05Z,12.654,1616.9,57.8,43.0
2024-01-01T08:20:06Z,13.299,1579.2,54.6,36.8
2024-01-01T08:20:07Z,14.166,1731.8,58.1,44.5
2024-01-01T08:20:08Z,14.337,1642.9,43.0,24.2
2024-01-01T08:20:09Z,14.929,1655.5,53.1,42.0
2024-01-01T08:20:10Z,14.871,1593.7,38.0,31.5
2024-01-01T08:20:11Z,14.234,1532.1,51.2,22.0
2024-01-01T08:20:12Z,13.477,1512.6,40.2,16.7
2024-01-01T08:20:13Z,11.985,1456.3,43.7,26.5
2024-01-01T08:20:14Z,11.591,1464.5,30.1,16.9
2024-01-01T08:20:15Z,10.703,1407.1,44.5,18.1
2024-01-01T08:20:16Z,10.977,1427.2,45.4,23.9
2024-01-01T08:20:17Z,11.170,1443.9,39.7,21.8
2024-01-01T08:20:18Z,11.191,1407.1,36.1,14.8
2024-01-01T08:20:19Z,10.305,1396.8,36.8,20.2
2024-01-01T08:20:20Z,10.221,1391.7,43.1,21.2
2024-01-01T08:20:21Z,9.503,1346.9,37.8,22.5
2024-01-01T08:20:22Z,9.055,1259.7,38.7,24.8
2024-01-01T08:20:23Z,8.876,1363.6,32.4,11.2
2024-01-01T08:20:24Z,9.123,1339.4,42.7,29.5
2024-01-01T08:20:25Z,7.178,1237.4,26.1,23.0
2024-01-01T08:20:26Z,5.373,1062.4,26.5,21.8
2024-01-01T08:20:27Z,3.312,947.6,19.3,7.0
2024-01-01T08:20:28Z,1.941,931.1,19.7,4.5
2024-01-01T08:20:29Z,0.028,865.3,18.3,8.0
2024-01-01T08:20:30Z,0.028,849.3,16.0,5.6
2024-01-01T08:20:31Z,0.028,797.6,23.0,8.2
2024-01-01T08:20:32Z,0.000,835.9,22.2,8.3
2024-01-01T08:20:33Z,0.000,809.9,16.2,3.0
2024-01-01T08:20:34Z,1.828,1131.5,61.8,61.4
2024-01-01T08:20:35Z,3.344,1208.9,55.9,53.6
2024-01-01T08:20:36Z,4.464,1151.3,48.4,42.8
2024-01-01T08:20:37Z,6.054,1309.5,50.8,57.1
2024-01-01T08:20:38Z,7.789,1397.0,65.7,54.1
2024-01-01T08:20:39Z,7.312,1144.1,34.4,9.1
2024-01-01T08:20:40Z,6.709,1101.5,26.1,16.4
2024-01-01T08:20:41Z,7.192,1204.0,32.8,30.8
2024-01-01T08:20:42Z,7.559,1260.6,32.1,29.3
2024-01-01T08:20:43Z,7.211,1239.2,30.7,22.1
2024-01-01T08:20:44Z,7.791,1304.2,39.6,26.1
2024-01-01T08:20:45Z,6.877,1182.2,16.1,16.6
2024-01-01T08:20:46Z,5.274,1121.9,21.1,10.4
2024-01-01T08:20:47Z,3.317,1009.5,23.6,6.7
2024-01-01T08:20:48Z,1.930,968.8,15.4,8.3
2024-01-01T08:20:49Z,0.000,835.6,15.2,10.0
2024-01-01T08:20:50Z,0.000,732.1,19.9,9.6
2024-01-01T08:20:51Z,0.000,803.1,25.6,12.4
2024-01-01T08:20:52Z,0.000,813.8,10.0,2.6
2024-01-01T08:20:53Z,0.000,805.5,17.7,10.8
2024-01-01T08:20:54Z,0.000,843.8,16.8,5.5
2024-01-01T08:20:55Z,0.000,794.5,23.5,10.1
2024-01-01T08:20:56Z,0.000,893.9,18.0,7.3
2024-01-01T08:20:57Z,0.187,785.2,27.7,15.4
2024-01-01T08:20:58Z,0.187,804.4,20.1,8.2
2024-01-01T08:20:59Z,0.187,831.8,22.7,8.9
2024-01-01T08:21:00Z,0.807,880.1,29.1,27.9
2024-01-01T08:21:01Z,1.255,866.9,22.4,15.4
2024-01-01T08:21:02Z,1.069,873.6,21.2,5.1
2024-01-01T08:21:03Z,3.119,1272.5,60.1,60.4
2024-01-01T08:21:04Z,4.235,1079.6,48.0,39.1
2024-01-01T08:21:05Z,5.060,1200.6,46.6,27.3
2024-01-01T08:21:06Z,6.103,1246.2,47.5,38.2
2024-01-01T08:21:07Z,8.153,1433.0,75.1,69.3
2024-01-01T08:21:08Z,7.077,1215.0,38.6,14.5
2024-01-01T08:21:09Z,7.751,1333.6,47.2,34.7
2024-01-01T08:21:10Z,8.154,1346.5,36.5,29.1
2024-01-01T08:21:11Z,8.673,1307.3,49.3,29.9
2024-01-01T08:21:12Z,8.141,1230.1,31.3,21.0
2024-01-01T08:21:13Z,9.304,1434.5,51.7,44.4
2024-01-01T08:21:14Z,8.805,1257.6,24.6,26.6
2024-01-01T08:21:15Z,9.183,1287.2,48.7,32.6
2024-01-01T08:21:16Z,9.003,1295.6,35.9,17.5
2024-01-01T08:21:17Z,8.441,1271.7,32.2,17.9
2024-01-01T08:21:18Z,8.158,1228.4,38.2,13.8
2024-01-01T08:21:19Z,8.599,1291.3,42.5,29.0
2024-01-01T08:21:20Z,7.824,1266.6,37.7,16.3
2024-01-01T08:21:21Z,7.236,1196.3,37.3,16.6
2024-01-01T08:21:22Z,7.752,1239.5,49.7,26.7
2024-01-01T08:21:23Z,6.742,1189.6,32.2,15.6
2024-01-01T08:21:24Z,7.394,1244.1,42.5,36.5
2024-01-01T08:21:25Z,6.883,1200.5,37.8,13.7
2024-01-01T08:21:26Z,6.777,1189.8,34.4,13.5
2024-01-01T08:21:27Z,7.306,1275.4,42.9,29.9
2024-01-01T08:21:28Z,8.137,1330.1,42.9,44.5
2024-01-01T08:21:29Z,7.452,1178.9,29.0,15.7
2024-01-01T08:21:30Z,8.557,1487.8,54.3,50.9
2024-01-01T08:21:31Z,8.499,1340.6,28.8,24.1
2024-01-01T08:21:32Z,7.155,1180.8,28.8,17.9
2024-01-01T08:21:33Z,7.022,1142.2,21.5,7.9
2024-01-01T08:21:34Z,6.786,1216.0,28.6,12.6
2024-01-01T08:21:35Z,5.578,1103.7,24.9,10.1
2024-01-01T08:21:36Z,4.806,1048.1,18.3,12.7
2024-01-01T08:21:37Z,5.645,1201.6,45.9,38.3
2024-01-01T08:21:38Z,5.201,1112.6,31.3,16.7
2024-01-01T08:21:39Z,3.801,1056.9,27.5,10.4
2024-01-01T08:21:40Z,4.036,997.1,27.3,21.9
2024-01-01T08:21:41Z,3.730,1066.3,25.9,14.4
2024-01-01T08:21:42Z,2.550,874.8,18.7,11.1
2024-01-01T08:21:43Z,1.450,940.5,24.7,7.0
2024-01-01T08:21:44Z,1.505,894.4,18.6,11.3
2024-01-01T08:21:45Z,0.431,840.5,12.1,6.9
2024-01-01T08:21:46Z,0.444,805.7,24.0,7.5
2024-01-01T08:21:47Z,0.757,875.2,30.5,9.8
2024-01-01T08:21:48Z,0.757,783.2,17.6,8.4
2024-01-01T08:21:49Z,0.641,877.2,9.1,15.7
2024-01-01T08:21:50Z,0.641,850.6,17.8,10.8
2024-01-01T08:21:51Z,0.628,802.9,17.9,5.8
2024-01-01T08:21:52Z,0.000,875.1,21.0,6.5
2024-01-01T08:21:53Z,0.000,825.6,18.6,8.1
2024-01-01T08:21:54Z,0.000,833.2,15.8,7.0
2024-01-01T08:21:55Z,0.000,802.2,12.9,4.8
2024-01-01T08:21:56Z,0.000,852.8,25.9,14.8
2024-01-01T08:21:57Z,0.000,846.2,22.3,1.4
2024-01-01T08:21:58Z,0.000,862.6,19.6,10.6
2024-01-01T08:21:59Z,0.000,800.4,20.8,15.2
2024-01-01T08:22:00Z,0.332,828.6,30.2,16.0
2024-01-01T08:22:01Z,0.332,822.0,24.7,9.4
2024-01-01T08:22:02Z,0.332,900.2,22.6,3.1
2024-01-01T08:22:03Z,0.332,710.5,24.4,6.7
2024-01-01T08:22:04Z,0.332,911.9,21.1,9.6
2024-01-01T08:22:05Z,0.149,829.6,21.9,7.9
2024-01-01T08:22:06Z,0.532,860.6,26.9,15.8
2024-01-01T08:22:07Z,0.532,850.1,21.2,4.6
2024-01-01T08:22:08Z,0.659,878.3,21.9,9.6
2024-01-01T08:22:09Z,0.659,859.2,31.3,3.2
2024-01-01T08:22:10Z,0.510,829.9,21.4,2.6
2024-01-01T08:22:11Z,0.127,816.5,26.6,13.1
2024-01-01T08:22:12Z,0.127,794.5,25.6,8.1
2024-01-01T08:22:13Z,0.000,787.7,20.5,2.6
2024-01-01T08:22:14Z,0.000,775.3,16.4,2.9
2024-01-01T08:22:15Z,0.000,782.0,19.9,7.6
2024-01-01T08:22:16Z,0.000,835.4,12.0,4.3
2024-01-01T08:22:17Z,0.000,822.4,22.6,2.7
2024-01-01T08:22:18Z,0.000,822.9,24.3,8.8
2024-01-01T08:22:19Z,0.000,853.4,27.7,11.7
2024-01-01T08:22:20Z,0.000,801.8,23.2,12.5
2024-01-01T08:22:21Z,0.000,836.9,27.7,9.1
2024-01-01T08:22:22Z,0.000,837.2,7.4,8.8
2024-01-01T08:22:23Z,0.000,762.0,21.7,8.0
2024-01-01T08:22:24Z,0.473,826.3,33.5,23.7
2024-01-01T08:22:25Z,0.473,830.6,22.4,10.8
2024-01-01T08:22:26Z,0.473,858.1,17.2,7.2
2024-01-01T08:22:27Z,0.473,883.5,16.6,6.7
2024-01-01T08:22:28Z,0.473,857.2,23.1,12.2
2024-01-01T08:22:29Z,0.000,851.4,24.6,3.8
2024-01-01T08:22:30Z,0.227,783.7,18.0,11.9
2024-01-01T08:22:31Z,0.227,756.0,17.5,11.5
2024-01-01T08:22:32Z,0.227,847.7,24.6,12.8
2024-01-01T08:22:33Z,0.977,927.0,32.3,20.6
2024-01-01T08:22:34Z,2.002,961.3,40.3,41.5
2024-01-01T08:22:35Z,3.527,1225.7,49.5,49.4
2024-01-01T08:22:36Z,3.527,975.2,26.0,13.5
2024-01-01T08:22:37Z,3.527,979.3,28.4,13.2
2024-01-01T08:22:38Z,2.776,950.8,27.4,9.9
2024-01-01T08:22:39Z,1.752,851.4,33.2,9.8
2024-01-01T08:22:40Z,0.000,842.1,18.9,13.3
2024-01-01T08:22:41Z,0.000,826.9,20.6,9.5
2024-01-01T08:22:42Z,0.000,795.2,9.4,10.3
2024-01-01T08:22:43Z,0.000,779.3,9.9,4.0
2024-01-01T08:22:44Z,0.000,783.3,15.4,4.2
2024-01-01T08:22:45Z,0.000,878.2,19.3,9.2
2024-01-01T08:22:46Z,0.000,760.8,26.6,11.1
2024-01-01T08:22:47Z,0.000,800.9,25.7,4.4
2024-01-01T08:22:48Z,0.000,826.0,8.8,0.9
2024-01-01T08:22:49Z,0.000,849.7,15.2,8.9
2024-01-01T08:22:50Z,0.000,822.2,29.8,12.5
2024-01-01T08:22:51Z,0.000,839.0,14.1,9.5
2024-01-01T08:22:52Z,0.000,836.9,14.2,0.6
2024-01-01T08:22:53Z,0.880,943.6,39.8,32.3
2024-01-01T08:22:54Z,1.673,1082.7,32.0,26.0
2024-01-01T08:22:55Z,3.891,1287.4,71.2,66.9
2024-01-01T08:22:56Z,4.379,1114.0,35.9,31.8
2024-01-01T08:22:57Z,5.000,1176.5,34.4,24.2
2024-01-01T08:22:58Z,5.487,1128.0,46.5,28.0
2024-01-01T08:22:59Z,4.758,998.8,25.1,5.8
2024-01-01T08:23:00Z,2.540,844.0,19.9,12.0
2024-01-01T08:23:01Z,2.051,900.1,19.7,12.0
2024-01-01T08:23:02Z,2.071,908.1,31.2,9.0
2024-01-01T08:23:03Z,1.363,930.6,24.1,9.5
2024-01-01T08:23:04Z,1.995,1044.6,41.7,18.1
2024-01-01T08:23:05Z,1.995,923.5,16.7,2.4
2024-01-01T08:23:06Z,2.785,1101.9,47.3,29.0
2024-01-01T08:23:07Z,3.017,990.2,30.7,17.0
2024-01-01T08:23:08Z,2.573,829.4,31.2,9.3
2024-01-01T08:23:09Z,2.154,981.8,25.0,6.6
2024-01-01T08:23:10Z,2.749,982.2,34.8,27.3
2024-01-01T08:23:11Z,2.402,1003.7,32.3,8.3
2024-01-01T08:23:12Z,2.117,967.3,27.9,8.3
2024-01-01T08:23:13Z,1.901,885.3,27.6,8.2
2024-01-01T08:23:14Z,1.832,894.7,24.6,10.3
2024-01-01T08:23:15Z,1.237,835.2,21.8,12.1
2024-01-01T08:23:16Z,1.446,920.9,25.1,7.6
2024-01-01T08:23:17Z,1.489,919.7,19.4,9.2
2024-01-01T08:23:18Z,1.837,879.9,32.9,16.9
2024-01-01T08:23:19Z,2.214,940.8,38.8,24.8
2024-01-01T08:23:20Z,2.214,769.3,26.5,5.4
2024-01-01T08:23:21Z,2.509,897.3,26.7,15.8
2024-01-01T08:23:22Z,2.211,847.4,28.2,10.7
2024-01-01T08:23:23Z,2.544,998.7,25.2,10.5
2024-01-01T08:23:24Z,3.189,978.1,34.1,32.4
2024-01-01T08:23:25Z,3.538,1049.5,23.4,24.3
2024-01-01T08:23:26Z,3.976,1071.0,28.7,22.3
2024-01-01T08:23:27Z,4.554,1133.4,39.6,23.3
2024-01-01T08:23:28Z,4.798,1125.0,31.7,18.7
2024-01-01T08:23:29Z,4.823,1035.1,30.7,11.9
2024-01-01T08:23:30Z,4.893,1070.3,33.3,12.7
2024-01-01T08:23:31Z,4.914,1073.1,26.8,10.7
2024-01-01T08:23:32Z,5.212,1089.5,27.7,19.3
2024-01-01T08:23:33Z,6.049,1214.1,45.1,31.6
2024-01-01T08:23:34Z,5.999,1165.0,32.5,15.5
2024-01-01T08:23:35Z,6.778,1243.1,53.9,33.3
2024-01-01T08:23:36Z,7.002,1276.5,39.4,19.9
2024-01-01T08:23:37Z,7.275,1164.6,34.9,26.3
2024-01-01T08:23:38Z,6.499,1208.9,30.6,14.2
2024-01-01T08:23:39Z,6.834,1218.7,36.9,19.7
2024-01-01T08:23:40Z,7.965,1336.9,48.7,44.8
2024-01-01T08:23:41Z,8.040,1221.3,41.1,20.1
2024-01-01T08:23:42Z,7.930,1240.2,33.6,16.6
2024-01-01T08:23:43Z,9.158,1393.3,52.6,54.0
2024-01-01T08:23:44Z,8.597,1221.1,34.4,13.4
2024-01-01T08:23:45Z,7.157,1193.0,28.7,17.3
2024-01-01T08:23:46Z,7.440,1232.8,37.9,30.2
2024-01-01T08:23:47Z,8.186,1318.0,41.0,33.0
2024-01-01T08:23:48Z,8.140,1255.3,34.8,19.4
2024-01-01T08:23:49Z,8.804,1357.2,37.9,30.6
2024-01-01T08:23:50Z,9.952,1544.8,58.3,47.2
2024-01-01T08:23:51Z,9.397,1232.4,39.2,13.1
2024-01-01T08:23:52Z,7.312,1222.5,36.9,11.6
2024-01-01T08:23:53Z,5.143,1015.8,41.8,16.0
2024-01-01T08:23:54Z,3.501,1058.7,25.4,16.7
2024-01-01T08:23:55Z,1.539,900.4,25.0,16.3
2024-01-01T08:23:56Z,0.106,840.7,26.2,15.1
2024-01-01T08:23:57Z,0.074,867.4,18.8,10.0
2024-01-01T08:23:58Z,0.396,794.9,23.5,18.5
2024-01-01T08:23:59Z,1.085,923.7,37.2,25.8
2024-01-01T08:24:00Z,1.011,819.3,25.4,5.0
2024-01-01T08:24:01Z,1.058,925.3,21.7,7.8
2024-01-01T08:24:02Z,1.058,915.1,12.1,10.9
2024-01-01T08:24:03Z,0.737,827.6,23.7,12.8
2024-01-01T08:24:04Z,0.645,912.7,29.7,11.5
2024-01-01T08:24:05Z,0.748,871.1,26.4,16.6
2024-01-01T08:24:06Z,0.700,816.2,21.2,7.0
2024-01-01T08:24:07Z,0.700,881.2,18.0,1.3
2024-01-01T08:24:08Z,0.700,868.4,29.0,7.3
2024-01-01T08:24:09Z,2.046,1043.2,51.5,48.6
2024-01-01T08:24:10Z,4.882,1425.8,83.8,85.1
2024-01-01T08:24:11Z,6.961,1478.0,74.1,72.1
2024-01-01T08:24:12Z,7.202,1171.8,37.8,21.0
2024-01-01T08:24:13Z,8.757,1453.3,71.4,59.8
2024-01-01T08:24:14Z,8.107,1221.2,38.7,13.7
2024-01-01T08:24:15Z,6.692,1101.9,24.8,24.7
2024-01-01T08:24:16Z,6.210,1201.2,24.8,22.3
2024-01-01T08:24:17Z,7.200,1315.7,44.3,46.0
2024-01-01T08:24:18Z,6.628,1161.1,24.3,8.8
2024-01-01T08:24:19Z,7.510,1321.6,46.9,36.3
2024-01-01T08:24:20Z,7.753,1235.9,45.2,18.9
2024-01-01T08:24:21Z,7.264,1202.7,30.0,18.6
2024-01-01T08:24:22Z,7.795,1236.7,41.1,25.3
2024-01-01T08:24:23Z,8.553,1389.8,49.5,36.0
2024-01-01T08:24:24Z,8.398,1279.5,36.4,22.7
2024-01-01T08:24:25Z,7.479,1247.0,29.5,14.7
2024-01-01T08:24:26Z,8.129,1330.1,47.0,31.4
2024-01-01T08:24:27Z,7.427,1212.4,39.0,14.9
2024-01-01T08:24:28Z,7.626,1256.8,39.3,25.3
2024-01-01T08:24:29Z,6.873,1172.8,22.5,15.2
2024-01-01T08:24:30Z,6.260,1128.8,37.9,17.7
2024-01-01T08:24:31Z,5.902,1141.3,30.6,13.2
2024-01-01T08:24:32Z,5.347,1097.4,31.6,18.9
